Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
-0.1821237289679263,1.05437903291907,-0.764756419460614,0.160168078968411,0.665587189940565,1.11346638909702,4.77165573383805,-1.53660943363554,1.30648266765391,1.56505358775661,-0.349941385524786,-1.23849645750379,0.608002176754826,-0.249115332095802,-0.933969225867973,-1.40787345876443,-0.191382613222533,-0.180853248971067,0.226980050610162,0.537470403750458,0.0509954283993836,-0.0971381872974808,-0.0297593767698593,-0.171595743026864,1.04720109532518,0.698594759853646,-0.217938574202176,0.101969682398165,0.0401519539040167,0.4786538728966764,0
-0.046108240077797,-4.80513393557294,4.3511913588915,-0.916134986044381,-0.900752101870072,-0.870777374371496,-0.78294625189835,0.328104178312201,0.582500806415953,2.74933555310759,4.72805980610613,0.455161855584439,0.649739859935223,0.930378839044268,-1.66332510046969,1.33473758918639,-0.283320988433802,0.152339586128643,-0.950771496415163,-0.935567070724312,2.16019258798716,-0.854485788247943,-0.758266454095479,0.147004927223613,-0.021274329407802,0.552659646599678,0.0083180195958496,0.431834957301001,-0.436239287568366,-0.1693783896537338,0
-0.5113272791907701,-1.54983345195159,-0.26114315874432,1.55628863683519,-2.0378166824863,-0.36631531541086,-1.33431354978243,0.165405636874931,-0.0257820580238492,-1.47275050792732,-0.172838142241362,-0.59484191083985,0.0630591067564163,1.05418518287972,-0.171535170397684,0.192040889949481,-0.867482601496339,-0.348273763052833,0.743352274314413,-1.45467227791701,-0.347365417579605,-0.405655532909706,-0.951004628053346,-0.14775233987555,0.42410030798831,0.0818449986130982,1.10355919146344,-0.502271463804,-0.248822441782157,0.3348630232234737,0
-0.9874637530003848,0.216343575258568,0.663182371945179,1.3035204929848,0.169218968089031,-0.404266108775601,-0.517287982713878,-0.0369380862682669,-0.838220932301891,-0.528674579279277,-0.174777481783324,1.64846623628807,1.11494709795295,0.20215014985674,0.479423825598821,0.226420310696871,0.456002712938967,-0.558257912601226,-0.101938542322443,0.0007581984734141,-0.184928818262446,0.552788328649449,-0.96120563560837,-0.0146422612183742,0.525962357437243,0.750876878027172,0.141542961308495,0.0451070269321751,0.127320759061877,-0.2561535252398831,0
0.8952237692178875,-0.27336528555437,0.825649098301864,0.555674288190172,0.384915218371207,1.34384167403139,1.98415879377063,0.3218079878532,0.510274985138214,-0.891463427930282,-0.1155611284497,0.952916294930152,-0.221254091770063,-0.867646480370609,0.974854665363153,2.44103526041641,-1.71102257838152,0.902399523638506,0.0222718377657048,2.09723168376532,0.172187966363016,0.346481868166299,1.16288944102824,-0.557535106107482,-0.896145793798315,0.503552711866272,0.555129095849607,0.129099226081408,0.0475707677085973,-0.2664441663190098,0
-0.6593883768689056,-0.355558523211459,1.15216730144035,1.18038317377693,0.871709077027013,-0.11016670738729,-0.555447388009305,1.16880834494484,-0.304428762801225,-0.742217718220138,-0.18925256447652,-0.370770549608592,0.282446362629217,0.856522069494953,0.140151904765986,0.936969315561208,-0.349585541160572,-0.252451723150347,0.0101190725418394,0.420896999448055,0.0373879521669341,0.17868233387867,0.579649548273856,-0.131982338086352,0.427097216533404,-0.233495878453248,-0.34973808247273,0.0732847243810976,0.145505791233263,0.7578918092059518,0
-0.5219274149242155,-2.8754246415982,-2.90825639710845,2.76302737172799,5.47022622555178,2.75234817675438,-0.942683813894384,-1.80112008783208,-0.314516760686375,-0.438205490206813,2.91352338099511,1.12880391131564,-0.189111901142786,-0.479582246669664,-0.599050866400742,0.52302142815893,0.175708956682897,-0.381547654004708,0.840590222119193,1.20668202057157,-0.337012052715407,-0.0394859151628235,0.956967380529904,-0.399411264675801,0.630981290933587,-1.31212874862384,0.183928592626505,-0.247994538116078,0.0157257857767884,0.848282575441524,0
0.9614099825779364,2.03538309582432,0.0959663696675428,-1.80920827314749,0.236213226530768,0.63993293236398,-0.3752768417436,0.112440116704423,-0.0929281836335593,0.200144130232065,-0.223526854026835,0.926396588753925,0.925427679534504,0.385549537072955,-0.733618087819107,-0.511107796616336,0.583827345499157,0.0952851735007194,0.242888874521727,0.448614788071069,-0.0939150371996966,-0.322736834751066,-0.862695895109656,0.278417503878584,0.195904135436265,-0.24018790438227,0.170379775068596,-0.0663427023121033,-0.0412671775022943,-0.1531080517313308,0
0.0372473727352052,-1.97477416438961,1.75783025362284,-0.198483187707092,-2.63090859299818,0.0100963432616556,-1.65641754261049,0.859477999847447,0.227337194260433,0.889918335249822,-0.0750633666076382,-1.11367261848715,-0.225842685542953,-1.03214387002667,0.35299530843615,-0.356287399230977,0.345231092483917,-0.616021966606339,-0.761649535970656,-0.90931766020894,0.195245607212104,-0.366320085190863,-0.923971932861233,0.0198765110405185,-0.0584931758020743,0.113760065219168,0.38657039700437,0.395970167443823,0.333759911680837,-0.292031706299541,0
-0.0264239525461772,-0.41452532608084,0.548519005747535,-0.101306971633957,-1.09816040681649,3.01654170378288,3.19970376674588,0.416022656523654,0.716070553007451,-0.279604139956783,-0.134803695957155,-0.261446030428361,-0.251105032668496,-0.198689674485872,0.11829858687104,0.510323820858404,0.546561964876198,-1.30400724182741,0.16620006406384,-0.52371731368789,0.209043911239936,-0.226165982138532,-0.638127170663345,-0.0907505058111915,0.94551149916886,0.176846423504041,-0.728539815132911,0.118644018171992,-0.118223597249604,-0.1551939924906132,0
0.5367346998733742,-1.35235841611821,1.56314841875709,-2.84857522755838,-0.54428483449354,-2.12019321061507,0.262023200350572,1.10069373439664,1.11828225749557,-0.184876888786969,-1.27296609740656,-2.25562267225995,0.258311282952218,-0.327135984934139,1.25248615688731,-1.24097571970037,0.32485826579443,0.18293448797663,-0.280570704894952,0.0225169355266067,-1.04613378266945,0.217749360585084,0.566998513329717,0.461004881640813,0.542566129066264,-1.79469706857759,0.217097610415698,-0.33000766473398,-0.0718585993470177,4.770407453761646,0
-0.2832833391602741,-0.972825220535248,-0.0016297052313917,1.07661820837072,-1.827726703405,-1.44495690248275,0.215024577536487,1.70980514603138,-0.261573413254043,-1.84202910065336,-0.041400706971145,0.678949216418923,-0.166635486318233,-0.0715570599691932,0.173333907054656,-0.330559624933803,-0.764435771752089,-0.643672433133248,1.63605262113455,-0.865408300932171,-0.413942189834011,-0.310548892663267,-0.54944755610639,-0.0767933640413337,0.0286992731537758,0.33147173976535,0.952115615162214,-0.0712194167010083,-0.0363118271601732,4.116256431650674,0
0.0285862862212925,-1.10333957614809,0.702393875132664,-1.10097464723721,-2.49420939067635,1.10305271026647,-2.09787675132087,1.60839357470398,-0.4215195584243,0.913302947336722,-0.218180745737301,-1.20743225372482,-0.432878825586205,-1.39538100559533,0.371934136657049,-1.01564550973002,-0.571645753876483,-0.511585068186609,-0.750991117028901,-0.831186825532175,-0.154944804659812,-0.0028058230275941,0.787495424735925,0.0705770615477658,-0.0288821739825473,-0.200343699892445,0.518187433268308,0.190251654481473,-0.199114287426957,-0.292031706299541,0
-0.8947889521201741,1.06857758531083,-0.0371991433100934,2.00288632251533,1.74375733863512,-1.12437194896427,0.489988660413052,-1.07602710989058,0.215161484513678,2.32872065070139,-0.627009278542055,0.65996320554952,-1.3586747803001,2.59143152719164,0.629696587261935,-0.465085772858174,-0.211408717622213,0.76539683300355,-0.0620162551623381,-1.12775510747033,-0.167300257159513,0.080148735683902,0.853703248154181,-0.0345635808441623,0.397918089385817,0.359366480750803,-0.205452014274373,0.0949882574093137,0.0373122438344363,-0.2642191628424419,0
-0.05106750535442,1.47031947493886,-1.30695795804754,1.08297034135285,-1.18797136625926,-1.9622382360312,-0.153578836152743,-1.56902834433337,0.0466152719518109,-1.0072258687507,1.25123645138565,-1.21085347074713,-0.77446572344147,0.495392078910945,-0.981530117846714,-0.205485001969752,-0.377898772463599,0.598230452120834,0.168630387972935,0.052974655348988,-0.318581042647662,-0.263858665419013,-0.194857908046226,0.0191751782439572,0.0259951647148792,0.294306108854442,-0.173672292669815,0.0778281761725233,0.0296628558614359,-0.0702266722291753,0
-0.0069629494701401,1.24427646039462,-0.148640977285675,0.702794261031185,0.188324325129437,-0.423649377382391,0.42792215630085,-0.707683537281719,0.21810530953233,0.392592288589001,0.0506405965123097,0.314053162208857,0.609570642495963,0.548728876623861,-0.0246427999098857,0.786732059626811,1.2324908603887,-1.28062714069562,0.978671965862555,0.296056852132729,-0.0050075311490788,0.0482691244963906,0.149155570028757,-0.132267505712648,-0.784652105777355,0.298544049277347,0.509887328971888,-0.0037677365236433,0.0070766171950479,-0.1668752607425948,0
-0.2077309304792095,0.190290663318873,0.311515991834706,1.60002830195823,0.424589287655221,-0.622008614550255,0.224567071975032,-0.597115762896034,-0.521859989539373,0.824576196288961,-0.53965816084183,-0.806230039632597,-0.104192869046757,-1.17537281188841,0.0384781753168693,0.37684905643642,0.306692116150939,-0.333482385924077,-0.285977888390402,-1.5583579783186,-0.478891683480651,0.817945361215209,-0.010773711858796,0.0313939962590255,0.0353592348499011,0.237315744945217,-0.526460062719182,0.268885661352882,0.276017382307146,-0.292031706299541,0
0.3558507872246036,-1.59372881417669,-0.664025848347638,-0.627351115415628,0.0731430363692084,1.46704216801205,-1.72217575301749,0.586531555679259,-0.779907074263355,0.969014979071986,1.04786147680818,-0.814593449204764,0.0445335798733697,-0.0824582613171053,-0.242173958637651,-0.0703879214454396,-0.391624242569831,-0.473375767352864,-0.848823750100009,0.449728005851098,-1.05506797261485,-0.384366103690145,0.139728652140681,0.772529159312064,0.0260840992431107,-2.15745948034578,-0.114602822331711,-0.173938988715058,0.483193479614522,-0.2879988874982617,0
0.7328137073152101,1.9466007961525,-0.469071636589343,-0.268669964539906,0.372501383007292,-0.857058184807968,-0.769718990496358,-0.501959745908172,-0.0777348418997534,1.14409472369879,-0.0063033768009973,-0.84624506779303,0.210983673141208,-0.238015767440509,-0.0264931134089936,0.576044971019149,0.459701741131486,-0.486153926846706,-0.378335651422195,-0.0838804372970229,-0.159599561548986,-0.203728838304912,-0.548277963795604,0.404318487205881,0.032456676776744,-0.661683467840264,0.269284747984157,-0.042034893856342,-0.0386314539135511,0.1807815324711444,0
0.5366289335523088,1.66493244334871,-1.09767691720389,-0.709087466549612,-0.77301219449598,-0.788090756561318,-0.485160296759475,-0.313369930694177,-0.107965570328807,1.04288165200992,-0.351783191744964,1.04470737728003,1.74540085492221,1.38309313250669,-0.0287391057051454,0.370531760780461,0.543756296117909,-0.927808589109466,0.180270548699973,0.604232079801178,0.312272368196237,-0.0170687381897359,-0.333757996369602,0.179345348187713,-0.281325132201692,-0.658685549817488,0.310228855172158,-0.0705417417709396,-0.0239865118150404,2.386316228619106,0
0.9036263158358624,-1.51569223875759,-1.23823408831112,0.758666456672071,-1.80184205043108,1.33434221150962,-1.49381489309141,-0.969457253835177,0.299324977163619,-0.732349513066758,-0.423207449492152,0.691135966721587,-0.804220615792451,-0.644537306107884,-1.89332943788033,-0.933906117335479,2.11542190878804,0.798093706603714,0.36304974993622,-0.0341907241002738,0.575777017780507,0.404110710148362,0.746803794967796,-0.0544977200553093,-0.467972303589899,0.105479254158785,-0.162311250007274,0.315036333765473,0.245886975450526,-0.0285078570435266,0
0.7157500741833224,1.99349083979782,-1.01416657484085,-0.449358460898078,-0.506247606079406,-0.987576842388823,-0.148209322803526,-0.887233972901397,0.0307520075277787,-0.324522937406736,0.937690023693602,0.519737127979148,0.902027364995597,0.740201553010835,-0.0855298665187764,-0.301078892440676,-0.871943397374927,-0.572602871281143,1.31627325438768,-0.47386256312821,-0.460871590335101,-0.555343818560898,-1.14648913963179,0.431354114829842,-0.438616164237358,-0.765248756079254,0.233816875636549,-0.0212428947079824,-0.0435785072536206,0.486441385064664,0
-0.2549614687416452,0.866924080641597,-0.926949265733807,0.869153448050414,-0.984404790328554,-0.699114931329215,1.23328252698335,-1.01197324106737,0.587755472409223,1.80545445864133,-1.23337871252441,0.656343571852836,0.790406948740039,-0.192107196824717,0.10650894249486,3.3787164907738,-1.19047500094898,0.707006497749675,-1.14278745504512,-1.4602417392444,-0.0539662819049211,0.441147578393978,1.35729757737849,-0.0662422486439037,-0.924529436162292,0.128718825983842,-0.432309756844238,0.15587620594347,0.0424719524583242,1.0846891948268669,0
0.868030072890623,-0.630810521283638,1.06975115882779,-0.650168648049264,-0.577270535138087,0.935259943953943,-0.785936740760788,0.870589727787126,-0.245649021848793,0.392695366014607,-0.259462850794185,-0.708944797479591,-0.378580867423493,-0.471505621982594,-1.10213742272302,-0.0780276466114409,0.256291210047171,0.396795075075942,-0.270101203040163,-0.254749389352524,-0.140753149393284,-0.27839019587128,-0.854358821495421,0.245280054437916,0.480349226254913,-0.469456771760929,0.0591479339112988,-0.513762504881259,0.223167547122926,-0.2700597969684327,0
0.4739682642277736,2.03290096641118,-0.542057251587018,-0.712253473876024,0.270373111362958,-0.35932875384516,0.16257034815251,-0.77135300678799,0.160711418788351,1.73086743957005,-0.128021314712315,-1.88350584276757,-0.580644795830211,-1.2366289152245,0.0428763665333808,0.733052877653539,0.373552831935047,-0.689494667988678,0.642651949997175,0.0507370943767446,-0.264241830493506,0.125210792507797,0.511094608434084,0.0868203436084588,0.0674450431293855,-0.0358162381012623,-0.201185422119758,0.0260911544632936,-0.0394721884962129,-0.1670143234598803,0
0.93619059091056,2.05910305423322,-1.32661114391446,-1.35317402734002,-1.45153523855882,0.967747130158502,4.04742827949638,-1.90647398907294,1.11148857304949,0.14193598755884,0.803590478269739,-0.323366381254315,0.0984903551842693,0.377117448897451,-0.271360474478753,1.00793270009611,-0.936258793337602,-0.456120532161202,1.200764808291,-1.17917986991624,-0.487425472253801,-0.347314195356621,-0.510406482114134,0.443335675193731,0.684226100834279,-0.676273605305591,0.484651409764041,0.0300555206031801,-0.0385543158118347,-0.0702266722291753,0
0.3815520032435005,-0.928804853543657,1.75160318047884,-1.25439099907171,-1.48196320445523,1.18407540609925,-1.03154222031778,1.49905082932432,-0.181596613957038,0.126826845283678,0.915415497488194,0.882693119997009,0.427750955580172,-0.670858410062196,0.694230945278144,-0.700524058332907,-0.582023925895691,-0.624826170218315,0.0239550843421546,-0.0361118279455507,0.454641845449676,0.179536795997027,0.89875935095701,-0.167730215172674,0.732327817272593,-0.144817269799561,0.05689774562103,0.807042799291784,0.504374911045571,-0.2987067167292448,0
-0.4663883445514186,-2.38197114094983,0.362062918585146,0.793004093603347,-3.55115315149197,-0.88490043686147,0.415168716487733,-1.80893718570665,-5.4709816653853,1.44641516560946,-3.66076406181488,-1.32027817554588,1.47079737099263,0.369934454545775,0.2930929208238,0.437401402567928,0.378935504383854,-0.661825907241678,0.358969660781827,-0.52853762828872,0.750657165548289,-2.61408017742372,0.64835518363073,-2.83666104776997,-0.268585856537109,0.0536521233147731,-1.05784044572344,0.47435625306783,0.0577058961518351,5.977889027951606,0
-0.5035358268722843,1.05979524540127,-0.251876406905464,1.09773868587199,1.53318559143748,-0.530131674649373,1.10205894718046,-0.675202534697757,0.479145198761324,1.08430261588805,-0.233737893569649,0.218748414460995,1.31627303194276,-0.757077906811565,-0.473549586036786,-2.32936456291642,-0.83271081402944,0.430724843235044,-0.694512549014205,0.590948018503736,-0.217058832620767,-0.390809297594424,-0.705372421757602,0.037176157936592,-0.313407190536026,0.423928678790157,-0.505251709745522,0.084047438534658,0.0142421660233897,-0.1590877485746071,0
-0.6647707074297903,-0.757134798842088,0.415429558001041,0.661756415207692,0.0819737283476282,-0.565780611544719,0.271352013222723,0.371870936527702,0.682246082829937,-0.0990290615837142,-0.698727630570108,-0.459392886635499,-0.696985437439411,-2.62364922018835,0.819675911897315,-0.806882914789164,0.338663405730926,-0.196668324915914,0.627134609005747,0.937784336529027,-0.0471702095677864,-0.0786977553797965,-0.589757582829066,0.139380122542121,-0.561324548847719,0.0631125225838359,0.266946127072113,-0.186864585911446,-0.0607451008823084,1.481991378111528,0
0.7156913151160639,1.93839727426249,-0.68207168311271,-2.1246169141073,-0.64910885214852,0.242587401092625,-0.959864056911499,0.470447820543154,-0.413495894766106,0.878686251765325,-0.26436546991029,-1.66623271533719,-0.0814830463720481,-0.217391743745868,0.434877662370969,0.239014264168305,-0.162792734142483,-0.429316604669621,-0.485209300320362,0.889761236928564,0.0760516463084015,-0.139415675869019,-0.530836160687355,-0.0426486640402539,-0.942934069410836,-0.0148376605961114,0.817478698365949,-0.143246259240922,-0.0655143514263266,1.5811430955360863,0
-0.2056273558713529,1.13208230025549,-0.108570696646773,1.16065784965191,1.15108700488663,-0.781295097503444,0.310776982260539,-0.684736853290231,0.272291009963124,0.688871073672583,-0.0260925608780514,0.571709494777464,0.940707236602109,-0.218408285222964,-0.138031581701533,-0.472859410370179,0.382324740643576,-0.607186177473446,0.569518462071063,0.205174949381883,-0.125301984982001,-0.0348741724954191,0.0588630792909924,-0.0557321543029314,0.0020131143531977,0.421534861622532,-0.40532068539918,0.066623851535562,0.0244015777983295,-0.1670143234598803,0
0.4306158244044034,2.23994776370159,-0.358261739959079,-2.07836532848328,-0.80591841976225,0.16703600260872,-1.13458301624165,-0.0313287834573903,-0.463399049365032,-0.683444927771449,0.247927124223377,-0.773090096306743,-0.183240542356808,1.50440506668586,-1.57554693566979,-0.286397889961544,1.17427216416182,0.993814510679627,-1.25527284787812,0.912197087874728,0.119182331701704,-0.0668389107986648,-0.0953042267265482,0.0524015653696829,-0.772787810440727,0.130151912738271,-0.239789770040647,-0.0196241036916043,-0.0385645405451398,0.0417188151856487,0
